mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
coarse,8591.T,5,1.5,1.0,0.6,0.02,0.05,60,2,5,0,7,0.2857142857142857,0.6,0.5992006394884093,-0.2865142857142857,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8591.T,5,1.5,1.0,0.6,0.05,0.02,60,4,5,0,9,0.4444444444444444,1.2,1.1984012789768186,0.11031111111111114,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8591.T,5,1.5,1.0,0.6,0.05,0.05,60,2,5,0,7,0.2857142857142857,0.6,0.5992006394884093,-0.2865142857142857,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8591.T,5,1.5,1.0,1.0,0.02,0.02,60,2,4,0,6,0.3333333333333333,0.75,0.7490007993605117,-0.16746666666666665,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8591.T,5,1.5,1.0,1.0,0.02,0.05,60,2,4,0,6,0.3333333333333333,0.75,0.7490007993605117,-0.16746666666666665,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8591.T,5,1.5,1.0,1.0,0.05,0.02,60,2,4,0,6,0.3333333333333333,0.75,0.7490007993605117,-0.16746666666666665,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8591.T,5,1.5,1.0,1.0,0.05,0.05,60,2,4,0,6,0.3333333333333333,0.75,0.7490007993605117,-0.16746666666666665,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8591.T,5,1.5,2.0,0.6,0.02,0.02,60,4,5,0,9,0.4444444444444444,0.6,0.5994402239104357,-0.44524444444444455,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8591.T,5,1.5,2.0,0.6,0.02,0.05,60,2,5,0,7,0.2857142857142857,0.3,0.2997201119552179,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8591.T,5,1.5,2.0,0.6,0.05,0.02,60,4,5,0,9,0.4444444444444444,0.6,0.5994402239104357,-0.44524444444444455,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8591.T,5,1.5,2.0,0.6,0.05,0.05,60,2,5,0,7,0.2857142857142857,0.3,0.2997201119552179,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8591.T,5,1.5,2.0,1.0,0.02,0.02,60,2,4,0,6,0.3333333333333333,0.375,0.3746501399440224,-0.8341333333333334,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8591.T,5,1.5,2.0,1.0,0.02,0.05,60,2,4,0,6,0.3333333333333333,0.375,0.3746501399440224,-0.8341333333333334,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8591.T,5,1.5,2.0,1.0,0.05,0.02,60,2,4,0,6,0.3333333333333333,0.375,0.3746501399440224,-0.8341333333333334,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8591.T,5,1.5,2.0,1.0,0.05,0.05,60,2,4,0,6,0.3333333333333333,0.375,0.3746501399440224,-0.8341333333333334,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,1,1.2,1.0,0.6,0.02,0.02,60,1,6,0,7,0.14285714285714285,0.19999999999999998,0.1997069011457501,-0.6865142857142856,0,2,0,2,1,3,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,1,1.2,1.0,0.6,0.02,0.05,60,1,6,0,7,0.14285714285714285,0.19999999999999998,0.1997069011457501,-0.6865142857142856,0,2,0,1,1,2,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,1,1.2,1.0,0.6,0.05,0.02,60,1,6,0,7,0.14285714285714285,0.19999999999999998,0.1997069011457501,-0.6865142857142856,0,2,0,2,1,3,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,1,1.2,1.0,0.6,0.05,0.05,60,1,6,0,7,0.14285714285714285,0.19999999999999998,0.1997069011457501,-0.6865142857142856,0,2,0,1,1,2,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,1,1.2,1.0,1.0,0.02,0.02,60,0,4,0,4,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,1,1.2,1.0,1.0,0.02,0.05,60,0,4,0,4,0.0,0.0,0.0,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,1,1.2,1.0,1.0,0.05,0.02,60,0,4,0,4,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,1,1.2,1.0,1.0,0.05,0.05,60,0,4,0,4,0.0,0.0,0.0,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,1,1.2,2.0,0.6,0.02,0.02,60,1,6,0,7,0.14285714285714285,0.09999999999999999,0.09989337598294017,-1.5436571428571428,0,2,0,2,1,3,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,1,1.2,2.0,0.6,0.02,0.05,60,1,6,0,7,0.14285714285714285,0.09999999999999999,0.09989337598294017,-1.5436571428571428,0,2,0,1,1,2,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,1,1.2,2.0,0.6,0.05,0.02,60,1,6,0,7,0.14285714285714285,0.09999999999999999,0.09989337598294017,-1.5436571428571428,0,2,0,2,1,3,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,1,1.2,2.0,0.6,0.05,0.05,60,1,6,0,7,0.14285714285714285,0.09999999999999999,0.09989337598294017,-1.5436571428571428,0,2,0,1,1,2,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,1,1.2,2.0,1.0,0.02,0.02,60,0,4,0,4,0.0,0.0,0.0,-2.0008,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,1,1.2,2.0,1.0,0.02,0.05,60,0,4,0,4,0.0,0.0,0.0,-2.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,1,1.2,2.0,1.0,0.05,0.02,60,0,4,0,4,0.0,0.0,0.0,-2.0008,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,1,1.2,2.0,1.0,0.05,0.05,60,0,4,0,4,0.0,0.0,0.0,-2.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,1,1.5,1.0,0.6,0.02,0.02,60,1,6,0,7,0.14285714285714285,0.25,0.24966693312017055,-0.6436571428571428,0,2,0,2,1,3,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,1,1.5,1.0,0.6,0.02,0.05,60,1,6,0,7,0.14285714285714285,0.25,0.24966693312017055,-0.6436571428571428,0,2,0,1,1,2,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,1,1.5,1.0,0.6,0.05,0.02,60,1,6,0,7,0.14285714285714285,0.25,0.24966693312017055,-0.6436571428571428,0,2,0,2,1,3,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,1,1.5,1.0,0.6,0.05,0.05,60,1,6,0,7,0.14285714285714285,0.25,0.24966693312017055,-0.6436571428571428,0,2,0,1,1,2,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,1,1.5,1.0,1.0,0.02,0.02,60,0,4,0,4,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,1,1.5,1.0,1.0,0.02,0.05,60,0,4,0,4,0.0,0.0,0.0,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,1,1.5,1.0,1.0,0.05,0.02,60,0,4,0,4,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,1,1.5,1.0,1.0,0.05,0.05,60,0,4,0,4,0.0,0.0,0.0,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,1,1.5,2.0,0.6,0.02,0.02,60,1,6,0,7,0.14285714285714285,0.125,0.12488337998134079,-1.5008,0,2,0,2,1,3,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,1,1.5,2.0,0.6,0.02,0.05,60,1,6,0,7,0.14285714285714285,0.125,0.12488337998134079,-1.5008,0,2,0,1,1,2,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,1,1.5,2.0,0.6,0.05,0.02,60,1,6,0,7,0.14285714285714285,0.125,0.12488337998134079,-1.5008,0,2,0,2,1,3,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,1,1.5,2.0,0.6,0.05,0.05,60,1,6,0,7,0.14285714285714285,0.125,0.12488337998134079,-1.5008,0,2,0,1,1,2,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,1,1.5,2.0,1.0,0.02,0.02,60,0,4,0,4,0.0,0.0,0.0,-2.0008,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,1,1.5,2.0,1.0,0.02,0.05,60,0,4,0,4,0.0,0.0,0.0,-2.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,1,1.5,2.0,1.0,0.05,0.02,60,0,4,0,4,0.0,0.0,0.0,-2.0008,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,1,1.5,2.0,1.0,0.05,0.05,60,0,4,0,4,0.0,0.0,0.0,-2.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.2,1.0,0.6,0.02,0.02,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,3,1.2,1.0,0.6,0.02,0.05,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.2,1.0,0.6,0.05,0.02,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,3,1.2,1.0,0.6,0.05,0.05,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.2,1.0,1.0,0.02,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.2,1.0,1.0,0.02,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.2,1.0,1.0,0.05,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.2,1.0,1.0,0.05,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.2,2.0,0.6,0.02,0.02,60,0,2,0,2,0.0,0.0,0.0,-2.0008,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,3,1.2,2.0,0.6,0.02,0.05,60,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.2,2.0,0.6,0.05,0.02,60,0,2,0,2,0.0,0.0,0.0,-2.0008,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,3,1.2,2.0,0.6,0.05,0.05,60,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.2,2.0,1.0,0.02,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.2,2.0,1.0,0.02,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.2,2.0,1.0,0.05,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.2,2.0,1.0,0.05,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.5,1.0,0.6,0.02,0.02,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,3,1.5,1.0,0.6,0.02,0.05,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.5,1.0,0.6,0.05,0.02,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,3,1.5,1.0,0.6,0.05,0.05,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.5,1.0,1.0,0.02,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.5,1.0,1.0,0.02,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.5,1.0,1.0,0.05,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.5,1.0,1.0,0.05,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.5,2.0,0.6,0.02,0.02,60,0,2,0,2,0.0,0.0,0.0,-2.0008,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,3,1.5,2.0,0.6,0.02,0.05,60,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.5,2.0,0.6,0.05,0.02,60,0,2,0,2,0.0,0.0,0.0,-2.0008,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,3,1.5,2.0,0.6,0.05,0.05,60,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.5,2.0,1.0,0.02,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.5,2.0,1.0,0.02,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.5,2.0,1.0,0.05,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,3,1.5,2.0,1.0,0.05,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.2,1.0,0.6,0.02,0.02,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,5,1.2,1.0,0.6,0.02,0.05,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.2,1.0,0.6,0.05,0.02,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,5,1.2,1.0,0.6,0.05,0.05,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.2,1.0,1.0,0.02,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.2,1.0,1.0,0.02,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.2,1.0,1.0,0.05,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.2,1.0,1.0,0.05,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.2,2.0,0.6,0.02,0.02,60,0,2,0,2,0.0,0.0,0.0,-2.0008,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,5,1.2,2.0,0.6,0.02,0.05,60,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.2,2.0,0.6,0.05,0.02,60,0,2,0,2,0.0,0.0,0.0,-2.0008,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,5,1.2,2.0,0.6,0.05,0.05,60,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.2,2.0,1.0,0.02,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.2,2.0,1.0,0.02,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.2,2.0,1.0,0.05,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.2,2.0,1.0,0.05,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.5,1.0,0.6,0.02,0.02,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,5,1.5,1.0,0.6,0.02,0.05,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.5,1.0,0.6,0.05,0.02,60,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,8601.T,5,1.5,1.0,0.6,0.05,0.05,60,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.5,1.0,1.0,0.02,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.5,1.0,1.0,0.02,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.5,1.0,1.0,0.05,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.5,1.0,1.0,0.05,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.5,2.0,0.6,0.02,0.02,60,0,2,0,2,0.0,0.0,0.0,-2.0008,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,5,1.5,2.0,0.6,0.02,0.05,60,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.5,2.0,0.6,0.05,0.02,60,0,2,0,2,0.0,0.0,0.0,-2.0008,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,8601.T,5,1.5,2.0,0.6,0.05,0.05,60,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.5,2.0,1.0,0.02,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.5,2.0,1.0,0.02,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.5,2.0,1.0,0.05,0.02,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8601.T,5,1.5,2.0,1.0,0.05,0.05,60,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,8604.T,1,1.2,1.0,0.6,0.02,0.02,60,4,17,0,21,0.19047619047619047,0.2823529411764706,0.281939154558706,-0.5817523809523809,0,2,2,1,1,4,0.5,2.4,1.1982414068745006,0.09920000000000007,0,2
coarse,8604.T,1,1.2,1.0,0.6,0.02,0.05,60,4,17,0,21,0.19047619047619047,0.2823529411764706,0.281939154558706,-0.5817523809523809,0,2,2,1,1,4,0.5,2.4,1.1982414068745006,0.09920000000000007,0,2
coarse,8604.T,1,1.2,1.0,0.6,0.05,0.02,60,4,17,0,21,0.19047619047619047,0.2823529411764706,0.281939154558706,-0.5817523809523809,0,2,2,1,1,4,0.5,2.4,1.1982414068745006,0.09920000000000007,0,2
coarse,8604.T,1,1.2,1.0,0.6,0.05,0.05,60,4,17,0,21,0.19047619047619047,0.2823529411764706,0.281939154558706,-0.5817523809523809,0,2,2,1,1,4,0.5,2.4,1.1982414068745006,0.09920000000000007,0,2
coarse,8604.T,1,1.2,1.0,1.0,0.02,0.02,60,2,9,0,11,0.18181818181818182,0.26666666666666666,0.26627586819433346,-0.6007999999999998,0,2,2,1,1,4,0.5,2.4,1.1982414068745006,0.09920000000000007,0,2
coarse,8604.T,1,1.2,1.0,1.0,0.02,0.05,60,2,9,0,11,0.18181818181818182,0.26666666666666666,0.26627586819433346,-0.6007999999999998,0,2,2,1,1,4,0.5,2.4,1.1982414068745006,0.09920000000000007,0,2
coarse,8604.T,1,1.2,1.0,1.0,0.05,0.02,60,2,9,0,11,0.18181818181818182,0.26666666666666666,0.26627586819433346,-0.6007999999999998,0,2,2,1,1,4,0.5,2.4,1.1982414068745006,0.09920000000000007,0,2
coarse,8604.T,1,1.2,1.0,1.0,0.05,0.05,60,2,9,0,11,0.18181818181818182,0.26666666666666666,0.26627586819433346,-0.6007999999999998,0,2,2,1,1,4,0.5,2.4,1.1982414068745006,0.09920000000000007,0,2
coarse,8604.T,1,1.2,2.0,0.6,0.02,0.02,60,4,17,0,21,0.19047619047619047,0.1411764705882353,0.1410259425641508,-1.3912761904761906,0,2,2,1,1,4,0.5,1.2,0.599360255897641,-0.40079999999999993,0,2
coarse,8604.T,1,1.2,2.0,0.6,0.02,0.05,60,4,17,0,21,0.19047619047619047,0.1411764705882353,0.1410259425641508,-1.3912761904761906,0,2,2,1,1,4,0.5,1.2,0.599360255897641,-0.40079999999999993,0,2
coarse,8604.T,1,1.2,2.0,0.6,0.05,0.02,60,4,17,0,21,0.19047619047619047,0.1411764705882353,0.1410259425641508,-1.3912761904761906,0,2,2,1,1,4,0.5,1.2,0.599360255897641,-0.40079999999999993,0,2
coarse,8604.T,1,1.2,2.0,0.6,0.05,0.05,60,4,17,0,21,0.19047619047619047,0.1411764705882353,0.1410259425641508,-1.3912761904761906,0,2,2,1,1,4,0.5,1.2,0.599360255897641,-0.40079999999999993,0,2
coarse,8604.T,1,1.2,2.0,1.0,0.02,0.02,60,2,9,0,11,0.18181818181818182,0.13333333333333333,0.13319116797725356,-1.4189818181818181,0,2,2,1,1,4,0.5,1.2,0.599360255897641,-0.40079999999999993,0,2
coarse,8604.T,1,1.2,2.0,1.0,0.02,0.05,60,2,9,0,11,0.18181818181818182,0.13333333333333333,0.13319116797725356,-1.4189818181818181,0,2,2,1,1,4,0.5,1.2,0.599360255897641,-0.40079999999999993,0,2
coarse,8604.T,1,1.2,2.0,1.0,0.05,0.02,60,2,9,0,11,0.18181818181818182,0.13333333333333333,0.13319116797725356,-1.4189818181818181,0,2,2,1,1,4,0.5,1.2,0.599360255897641,-0.40079999999999993,0,2
coarse,8604.T,1,1.2,2.0,1.0,0.05,0.05,60,2,9,0,11,0.18181818181818182,0.13333333333333333,0.13319116797725356,-1.4189818181818181,0,2,2,1,1,4,0.5,1.2,0.599360255897641,-0.40079999999999993,0,2
coarse,8604.T,1,1.5,1.0,0.6,0.02,0.02,60,4,17,0,21,0.19047619047619047,0.35294117647058826,0.35247096440494663,-0.5246095238095239,0,2,2,1,1,4,0.5,3.0,1.4980015987210233,0.2492000000000001,0,2
coarse,8604.T,1,1.5,1.0,0.6,0.02,0.05,60,4,17,0,21,0.19047619047619047,0.35294117647058826,0.35247096440494663,-0.5246095238095239,0,2,2,1,1,4,0.5,3.0,1.4980015987210233,0.2492000000000001,0,2
coarse,8604.T,1,1.5,1.0,0.6,0.05,0.02,60,4,17,0,21,0.19047619047619047,0.35294117647058826,0.35247096440494663,-0.5246095238095239,0,2,2,1,1,4,0.5,3.0,1.4980015987210233,0.2492000000000001,0,2
coarse,8604.T,1,1.5,1.0,0.6,0.05,0.05,60,4,17,0,21,0.19047619047619047,0.35294117647058826,0.35247096440494663,-0.5246095238095239,0,2,2,1,1,4,0.5,3.0,1.4980015987210233,0.2492000000000001,0,2
coarse,8604.T,1,1.5,1.0,1.0,0.02,0.02,60,2,9,0,11,0.18181818181818182,0.3333333333333333,0.33288924416022747,-0.5462545454545453,0,2,2,1,1,4,0.5,3.0,1.4980015987210233,0.2492000000000001,0,2
coarse,8604.T,1,1.5,1.0,1.0,0.02,0.05,60,2,9,0,11,0.18181818181818182,0.3333333333333333,0.33288924416022747,-0.5462545454545453,0,2,2,1,1,4,0.5,3.0,1.4980015987210233,0.2492000000000001,0,2
coarse,8604.T,1,1.5,1.0,1.0,0.05,0.02,60,2,9,0,11,0.18181818181818182,0.3333333333333333,0.33288924416022747,-0.5462545454545453,0,2,2,1,1,4,0.5,3.0,1.4980015987210233,0.2492000000000001,0,2
coarse,8604.T,1,1.5,1.0,1.0,0.05,0.05,60,2,9,0,11,0.18181818181818182,0.3333333333333333,0.33288924416022747,-0.5462545454545453,0,2,2,1,1,4,0.5,3.0,1.4980015987210233,0.2492000000000001,0,2
coarse,8604.T,1,1.5,2.0,0.6,0.02,0.02,60,4,17,0,21,0.19047619047619047,0.17647058823529413,0.1763059482089517,-1.3341333333333334,0,2,2,1,1,4,0.5,1.5,0.7493002798880448,-0.2507999999999999,0,2
coarse,8604.T,1,1.5,2.0,0.6,0.02,0.05,60,4,17,0,21,0.19047619047619047,0.17647058823529413,0.1763059482089517,-1.3341333333333334,0,2,2,1,1,4,0.5,1.5,0.7493002798880448,-0.2507999999999999,0,2
coarse,8604.T,1,1.5,2.0,0.6,0.05,0.02,60,4,17,0,21,0.19047619047619047,0.17647058823529413,0.1763059482089517,-1.3341333333333334,0,2,2,1,1,4,0.5,1.5,0.7493002798880448,-0.2507999999999999,0,2
