code,ATR_n_BACK,TPk_BACK,SLk_BACK,J_th_BACK,dJ_th_BACK,vEMA_th_BACK,winrate_BACK,pf_BACK,trades_BACK,PF_eff_BACK,winrate_FWD,pf_FWD,trades_FWD,ATR_n_FWD,TPk_FWD,SLk_FWD,J_th_FWD,dJ_th_FWD,vEMA_th_FWD,PF_eff_FWD
1306.T,2,1.2,2.0,0.6,0.05,0.02,0.4152046783625731,0.4303030303030303,171,0.4255457816873251,0.36486486486486486,0.3446808510638298,74,2,1.2,2.0,0.6,0.05,0.02,0.34431333849438955
1356.T,3,1.2,1.5,0.6,0.02,0.02,0.2235294117647059,0.2320610687022901,170,0.23002681398203792,0.2638888888888889,0.304,72,3,1.2,1.5,0.6,0.02,0.02,0.28644848533612266
1357.T,2,1.2,2.0,1.0,0.05,0.02,0.2874251497005988,0.24406779661016947,167,0.24175875868140145,0.2962962962962963,0.2742857142857143,54,2,1.2,2.0,1.0,0.05,0.02,0.25236221300953304
1360.T,3,1.2,2.0,0.6,0.05,0.05,0.29605263157894735,0.2523364485981308,152,0.2520673973401294,0.3191489361702128,0.3,47,3,1.2,2.0,0.6,0.05,0.05,0.28095011995201924
1366.T,1,0.8,1.5,1.0,0.02,0.02,1.0,999.0,6,,0.45454545454545453,0.4444444444444444,11,1,0.8,1.5,1.0,0.02,0.02,0.44376332622601283
1459.T,1,1.2,1.5,1.0,0.02,0.05,0.631578947368421,1.3714285714285712,19,1.369783734389278,0.10526315789473684,0.10666666666666666,19,1,1.2,1.5,1.0,0.02,0.05,0.09400476608553869
1475.T,5,1.2,1.5,1.0,0.05,0.02,0.3157894736842105,0.374025974025974,114,0.36878792848942105,0.29411764705882354,0.3333333333333333,68,5,1.2,1.5,1.0,0.05,0.02,0.3329335465529496
1568.T,1,1.2,1.5,0.8,0.02,0.02,0.2866666666666667,0.32149532710280376,150,0.3211097383576112,0.2127659574468085,0.2222222222222222,47,1,1.2,1.5,0.8,0.02,0.02,0.2159568950613727
1570.T,2,1.2,2.0,0.6,0.02,0.05,0.30718954248366015,0.26857142857142857,153,0.2657540757281993,0.35,0.3405405405405405,60,2,1.2,2.0,0.6,0.02,0.05,0.3227324454833451
1571.T,1,1.2,1.5,1.0,0.02,0.02,0.6666666666666666,1.5999999999999999,9,1.5980810234541576,0.4,0.5333333333333333,10,1,1.2,1.5,1.0,0.02,0.02,0.5326936744847194
1579.T,3,1.2,2.0,0.6,0.05,0.05,0.3013698630136986,0.2613861386138614,146,0.2585475613676098,0.3333333333333333,0.3230769230769231,63,3,1.2,2.0,0.6,0.05,0.05,0.29968012794882043
1605.T,3,1.2,1.5,0.6,0.02,0.05,0.13043478260869565,0.12086330935251799,161,0.11985607675906183,0.21212121212121213,0.2196078431372549,66,3,1.2,1.5,0.6,0.02,0.05,0.21512629161882899
1615.T,2,1.2,1.5,0.6,0.05,0.02,0.2611464968152866,0.2852173913043478,157,0.2824194912138814,0.36619718309859156,0.4622222222222222,71,2,1.2,1.5,0.6,0.05,0.02,0.4616678512200901
1655.T,1,1.2,1.5,1.0,0.05,0.05,0.4868421052631579,0.7589743589743589,76,0.7580640752282546,0.20754716981132076,0.2146341463414634,53,1,1.2,1.5,1.0,0.05,0.05,0.20927251497613975
1662.T,5,1.2,2.0,0.6,0.05,0.05,0.22695035460992907,0.18285714285714286,141,0.17595897420848175,0.27419354838709675,0.24285714285714283,62,5,1.2,2.0,0.6,0.05,0.05,0.226424985561331
179A.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,2,0.0,0.25,0.26666666666666666,4,1,0.8,1.5,0.6,0.02,0.02,0.17750533049040512
1802.T,3,1.2,2.0,0.8,0.05,0.02,0.27692307692307694,0.2297872340425532,195,0.22954222566292637,0.45098039215686275,0.5111111111111111,51,3,1.2,2.0,0.8,0.05,0.02,0.4923316387730622
1803.T,5,1.2,1.5,0.6,0.02,0.05,0.1813186813186813,0.1783783783783784,182,0.17696870393955438,0.24615384615384617,0.26122448979591834,65,5,1.2,1.5,0.6,0.02,0.05,0.26091118750271963
186A.T,2,1.2,1.5,0.6,0.02,0.05,0.21875,0.22950819672131148,160,0.22373134328358213,0.17307692307692307,0.17560975609756097,52,2,1.2,1.5,0.6,0.02,0.05,0.16724103733822582
1893.T,5,1.2,2.0,1.0,0.02,0.05,0.3939393939393939,0.39,165,0.3895841663334666,0.36923076923076925,0.38918918918918916,65,5,1.2,2.0,1.0,0.02,0.05,0.3508450278425216
1911.T,1,1.2,2.0,0.6,0.02,0.02,0.28125,0.23684210526315788,160,0.23453227404690297,0.36065573770491804,0.3567567567567567,61,1,1.2,2.0,0.6,0.02,0.02,0.3381006571730282
1928.T,1,1.2,1.5,0.6,0.05,0.02,0.2,0.20240963855421687,105,0.19976012793176975,0.3404255319148936,0.42666666666666664,47,1,1.2,1.5,0.6,0.05,0.02,0.41240800605268596
2127.T,5,1.2,1.5,0.8,0.05,0.02,0.23076923076923078,0.24172661870503598,182,0.23971215351812372,0.2,0.21132075471698114,70,5,1.2,1.5,0.8,0.05,0.02,0.19976012793176975
2134.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,5,,0.6666666666666666,1.0666666666666667,3,1,0.8,1.5,0.6,0.02,0.02,1.0650319829424304
215A.T,3,1.2,2.0,0.8,0.02,0.02,0.3177083333333333,0.28153846153846157,192,0.27909141686836714,0.10606060606060606,0.07241379310344828,66,3,1.2,2.0,0.8,0.02,0.02,0.07111053883531335
2181.T,3,1.2,2.0,0.6,0.05,0.05,0.2111801242236025,0.16190476190476188,161,0.1604586511851952,0.5227272727272727,0.69,44,3,1.2,2.0,0.6,0.05,0.05,0.6564421850307496
218A.T,1,1.2,1.5,0.6,0.02,0.02,0.16489361702127658,0.15796178343949044,188,0.1577723303410156,0.32142857142857145,0.38918918918918916,56,1,1.2,1.5,0.6,0.02,0.02,0.3784928739759848
2267.T,5,1.2,2.0,1.0,0.02,0.02,0.3202614379084967,0.2826923076923077,153,0.28239088979792704,0.2564102564102564,0.21428571428571427,39,5,1.2,2.0,1.0,0.02,0.02,0.20667595030953134
2269.T,3,1.2,2.0,0.6,0.02,0.05,0.16428571428571428,0.12212389380530972,140,0.11782295628757045,0.23076923076923078,0.18,65,3,1.2,2.0,0.6,0.02,0.05,0.1798080767692923
2315.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,15,,0.7142857142857143,1.3333333333333333,7,1,0.8,1.5,0.6,0.02,0.02,1.3312899786780386
2370.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,5,,0.4166666666666667,0.4444444444444444,12,1,0.8,1.5,0.6,0.02,0.02,0.3803685653365825
2413.T,5,1.2,2.0,0.6,0.02,0.02,0.26288659793814434,0.21549295774647886,194,0.2137578535019559,0.4098360655737705,0.42857142857142855,61,5,1.2,2.0,0.6,0.02,0.02,0.41622239992891735
2432.T,2,1.2,2.0,1.0,0.05,0.02,0.4268292682926829,0.44680851063829785,164,0.4463321054556901,0.43548387096774194,0.4764705882352941,62,2,1.2,2.0,1.0,0.05,0.02,0.46236362597818026
247A.T,5,1.2,2.0,0.6,0.05,0.02,0.44329896907216493,0.4867924528301887,194,0.47726835191849193,0.26666666666666666,0.23414634146341462,60,5,1.2,2.0,0.6,0.05,0.02,0.21794918396277851
2492.T,5,1.2,2.0,0.6,0.02,0.02,0.312,0.2752941176470588,125,0.2718029067442791,0.2127659574468085,0.18181818181818182,47,5,1.2,2.0,0.6,0.02,0.02,0.1619892583507138
2502.T,1,1.2,2.0,1.0,0.05,0.05,0.35714285714285715,0.3387096774193548,98,0.3329779199431339,0.475,0.5428571428571429,40,1,1.2,2.0,1.0,0.05,0.05,0.5422783267645324
2503.T,3,1.2,2.0,0.6,0.05,0.05,0.24,0.1894736842105263,150,0.18927165975714977,0.5217391304347826,0.6857142857142856,46,3,1.2,2.0,0.6,0.05,0.05,0.6538475518883355
2586.T,1,1.2,1.5,1.0,0.02,0.02,0.6875,2.1999999999999997,16,1.7578891257995737,0.5714285714285714,1.5999999999999999,7,1,1.2,1.5,1.0,0.02,0.02,1.0653873489694385
2644.T,5,1.2,2.0,1.0,0.05,0.05,0.47183098591549294,0.5432432432432431,142,0.5354284952685593,0.3488372093023256,0.32142857142857145,43,5,1.2,2.0,1.0,0.05,0.05,0.3210858513737362
2726.T,2,1.2,2.0,0.6,0.05,0.02,0.3248730964467005,0.30236220472440944,197,0.28841395772518064,0.3787878787878788,0.38461538461538464,66,2,1.2,2.0,0.6,0.05,0.02,0.3654635706692933
2743.T,1,1.0,1.5,0.6,0.05,0.02,0.75,2.0,8,1.9973347547974414,0.5714285714285714,0.8888888888888888,14,1,1.0,1.5,0.6,0.05,0.02,0.8877043354655295
2801.T,5,1.2,2.0,0.8,0.05,0.05,0.3983739837398374,0.3972972972972973,123,0.3968736829592488,0.5384615384615384,0.7304347826086957,52,5,1.2,2.0,0.8,0.05,0.05,0.6992536318805812
2802.T,5,1.2,2.0,1.0,0.02,0.02,0.20670391061452514,0.15633802816901407,179,0.15617133428318816,0.1044776119402985,0.07,67,5,1.2,2.0,1.0,0.02,0.02,0.06992536318805812
285A.T,2,1.2,2.0,1.0,0.05,0.05,0.36231884057971014,0.35294117647058826,138,0.34054559994184147,0.4090909090909091,0.43199999999999994,44,2,1.2,2.0,1.0,0.05,0.05,0.4149417156214439
2871.T,1,1.2,1.5,0.8,0.05,0.02,0.35051546391752575,0.4317460317460317,97,0.43122821267810607,0.2564102564102564,0.2962962962962963,39,1,1.2,1.5,0.8,0.05,0.02,0.275531210940372
2897.T,5,1.2,1.5,0.8,0.05,0.05,0.1791907514450867,0.17464788732394365,173,0.17443842157422143,0.10714285714285714,0.09999999999999999,56,5,1.2,1.5,0.8,0.05,0.05,0.09588486140724946
290A.T,1,1.2,1.5,0.6,0.05,0.05,0.25471698113207547,0.27341772151898736,106,0.27308979514722953,0.09090909090909091,0.08,44,1,1.2,1.5,0.6,0.05,0.05,0.0799040511727079
2914.T,2,1.2,2.0,0.6,0.02,0.02,0.24870466321243523,0.19999999999999998,193,0.1984089122971501,0.4,0.4216216216216216,65,2,1.2,2.0,0.6,0.02,0.02,0.39957350393176067
3003.T,3,1.2,1.5,0.8,0.02,0.05,0.17894736842105263,0.17548387096774193,190,0.1741498551200044,0.40350877192982454,0.5411764705882353,57,3,1.2,1.5,0.8,0.02,0.05,0.5405274049918474
3038.T,1,1.2,2.0,0.6,0.05,0.05,0.32142857142857145,0.2872340425531915,140,0.28390748963572465,0.22413793103448276,0.17333333333333334,58,1,1.2,2.0,0.6,0.05,0.05,0.17314851837042963
3064.T,1,1.2,2.0,1.0,0.05,0.05,0.2857142857142857,0.24242424242424243,140,0.2397441023590564,0.29508196721311475,0.2511627906976744,61,1,1.2,2.0,1.0,0.05,0.05,0.25089499084087297
3086.T,3,1.2,2.0,0.6,0.05,0.05,0.34415584415584416,0.31799999999999995,154,0.3145157778472769,0.3333333333333333,0.3176470588235294,27,3,1.2,2.0,0.6,0.05,0.05,0.29968012794882043
3092.T,1,1.2,1.5,0.6,0.05,0.05,0.2074074074074074,0.20934579439252338,135,0.20909471334914215,0.425531914893617,0.5925925925925926,47,1,1.2,1.5,0.6,0.05,0.05,0.5918818605385769
3099.T,2,1.2,1.5,0.6,0.02,0.05,0.3151515151515151,0.368141592920354,165,0.3677000584938771,0.27450980392156865,0.3027027027027027,51,2,1.2,1.5,0.6,0.02,0.05,0.30233965308592176
314A.T,2,1.2,2.0,0.6,0.02,0.02,0.28780487804878047,0.24583333333333332,205,0.24220722669836176,0.26153846153846155,0.2125,65,2,1.2,2.0,0.6,0.02,0.02,0.21227342396374785
318A.T,1,1.2,1.5,0.6,0.05,0.02,0.3258426966292135,0.38666666666666666,89,0.3862029140014216,0.21311475409836064,0.22608695652173913,61,1,1.2,1.5,0.6,0.05,0.02,0.21640680525941725
3231.T,5,1.2,2.0,0.6,0.02,0.02,0.34591194968553457,0.32038834951456313,159,0.31696936609971393,0.5416666666666666,0.7428571428571429,48,5,1.2,2.0,0.6,0.02,0.02,0.7083348478790301
3289.T,3,1.2,2.0,0.6,0.02,0.05,0.3698630136986301,0.3640449438202247,146,0.3517984110703545,0.5245901639344263,0.6620689655172414,61,3,1.2,2.0,0.6,0.02,0.05,0.6613630409905005
3315.T,1,0.8,1.5,0.6,0.02,0.02,0.6666666666666666,999.0,3,1.0650319829424304,0.6666666666666666,1.0666666666666667,6,1,0.8,1.5,0.6,0.02,0.02,1.0650319829424304
3323.T,1,1.0,1.5,0.6,0.05,0.05,0.7692307692307693,2.2222222222222223,13,2.2192608386638244,0.6666666666666666,1.3333333333333333,3,1,1.0,1.5,0.6,0.05,0.05,1.3315565031982939
3350.T,2,1.2,2.0,0.6,0.02,0.05,0.48120300751879697,0.573134328358209,133,0.5559283532963627,0.23076923076923078,0.19459459459459458,52,2,1.2,2.0,0.6,0.02,0.05,0.1798080767692923
3382.T,5,1.2,2.0,0.8,0.02,0.05,0.38650306748466257,0.3818181818181818,163,0.37759696121551384,0.5068493150684932,0.6166666666666667,73,5,1.2,2.0,0.8,0.02,0.05,0.6160091518947977
3402.T,5,1.2,1.5,1.0,0.02,0.05,0.28859060402684567,0.32452830188679244,149,0.32413907551192833,0.29850746268656714,0.3404255319148936,67,5,1.2,1.5,1.0,0.02,0.05,0.3400172390327995
3405.T,2,1.2,2.0,0.8,0.02,0.02,0.2604166666666667,0.2127659574468085,192,0.21104234362592997,0.28125,0.23478260869565215,64,2,1.2,2.0,0.8,0.02,0.02,0.23453227404690297
3407.T,2,1.2,2.0,1.0,0.02,0.05,0.3305785123966942,0.3,121,0.2959803732827857,0.35,0.3230769230769231,60,2,1.2,2.0,1.0,0.02,0.05,0.3227324454833451
3436.T,5,1.2,2.0,1.0,0.02,0.05,0.5149700598802395,0.6370370370370371,167,0.636357802557989,0.30158730158730157,0.2651162790697674,63,5,1.2,2.0,1.0,0.02,0.05,0.2588146559557995
3536.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,1.0,999.0,8,1,0.8,1.5,0.6,0.02,0.02,
3656.T,1,1.2,1.5,1.0,0.02,0.02,0.44,0.6769230769230768,25,0.6278175449284191,0.1875,0.1846153846153846,16,1,1.2,1.5,1.0,0.02,0.02,0.18439396424471052
3659.T,1,1.2,1.5,0.6,0.05,0.02,0.3103448275862069,0.3645569620253164,116,0.35956823027718554,0.2777777777777778,0.3076923076923077,54,1,1.2,1.5,0.6,0.05,0.02,0.30732327374118423
3664.T,1,1.0,1.5,0.6,0.02,0.02,0.4444444444444444,0.5333333333333333,18,0.5326226012793177,0.5,0.6666666666666666,2,1,1.0,1.5,0.6,0.02,0.02,0.6657782515991472
3697.T,2,1.2,2.0,1.0,0.05,0.05,0.2784090909090909,0.2333333333333333,176,0.23124923259042837,0.3333333333333333,0.31666666666666665,57,2,1.2,2.0,1.0,0.05,0.05,0.29968012794882043
3777.T,1,0.8,1.5,1.0,0.02,0.02,1.0,999.0,3,,1.0,999.0,4,1,0.8,1.5,1.0,0.02,0.02,
3823.T,1,0.8,1.5,0.8,0.02,0.02,1.0,999.0,3,,1.0,999.0,2,1,0.8,1.5,0.8,0.02,0.02,
3825.T,1,1.2,1.5,0.6,0.02,0.02,0.5384615384615384,0.9333333333333333,26,0.9322139303482587,0.20689655172413793,0.20869565217391303,29,1,1.2,1.5,0.6,0.02,0.02,0.20844535088532493
3861.T,3,1.2,1.5,1.0,0.05,0.05,0.2905405405405405,0.32761904761904764,148,0.3272261143263276,0.3877551020408163,0.5066666666666667,49,3,1.2,1.5,1.0,0.05,0.05,0.5060589907604833
3905.T,5,1.2,1.5,0.8,0.05,0.05,0.2,0.2,150,0.19976012793176975,0.2571428571428571,0.2769230769230769,35,5,1.2,1.5,0.8,0.05,0.05,0.27659094636706577
3923.T,2,1.2,2.0,0.8,0.02,0.02,0.39378238341968913,0.4,193,0.389328029471972,0.3968253968253968,0.39473684210526316,63,2,1.2,2.0,0.8,0.02,0.02,0.3943159578273953
4004.T,5,1.2,1.5,1.0,0.02,0.05,0.31543624161073824,0.3686274509803921,149,0.3681853338350265,0.18032786885245902,0.176,61,5,1.2,1.5,1.0,0.02,0.05,0.17578891257995738
4005.T,2,1.2,2.0,0.6,0.05,0.02,0.33136094674556216,0.3027027027027027,169,0.2970280914183,0.2571428571428571,0.20769230769230768,70,2,1.2,2.0,0.6,0.05,0.02,0.20747085781072186
402A.T,2,1.2,2.0,1.0,0.05,0.02,0.28078817733990147,0.24255319148936166,203,0.23399681223401048,0.16666666666666666,0.13043478260869565,60,2,1.2,2.0,1.0,0.05,0.02,0.11987205117952819
4062.T,5,1.2,2.0,0.8,0.02,0.05,0.25555555555555554,0.20751879699248119,180,0.20575053560665285,0.15254237288135594,0.11999999999999998,59,5,1.2,2.0,0.8,0.02,0.05,0.10788484606157539
4063.T,3,1.2,1.5,0.6,0.05,0.02,0.22875816993464052,0.23931623931623933,153,0.2370035416139641,0.4444444444444444,0.6620689655172413,54,3,1.2,1.5,0.6,0.05,0.02,0.6392324093816631
4088.T,2,1.2,1.5,0.6,0.02,0.02,0.27906976744186046,0.30967741935483867,129,0.30930600453951446,0.38235294117647056,0.4952380952380952,68,2,1.2,1.5,0.6,0.02,0.02,0.4946441263072393
408A.T,1,1.2,1.5,0.8,0.02,0.05,0.43333333333333335,0.6117647058823529,30,0.6110309795560016,0.14285714285714285,0.14545454545454545,42,1,1.2,1.5,0.8,0.02,0.05,0.13317341862117982
4182.T,5,1.2,2.0,0.8,0.05,0.02,0.3220338983050847,0.28739495798319326,177,0.28469612155137947,0.30434782608695654,0.2680851063829787,69,5,1.2,2.0,0.8,0.05,0.02,0.262220111955218
4188.T,2,1.2,1.5,0.6,0.05,0.05,0.20202020202020202,0.20382165605095542,198,0.20228873714609594,0.1935483870967742,0.19199999999999998,62,2,1.2,1.5,0.6,0.05,0.05,0.19176972281449897
4259.T,1,1.2,1.5,0.6,0.02,0.02,0.3392857142857143,0.4222222222222222,56,0.4103181006166082,0.16129032258064516,0.16,31,1,1.2,1.5,0.6,0.02,0.02,0.1536616368705921
425A.T,1,1.2,1.5,0.6,0.05,0.02,0.27522935779816515,0.3037974683544304,109,0.3034331057191439,0.2857142857142857,0.3282051282051282,56,1,1.2,1.5,0.6,0.05,0.02,0.3196162046908316
4344.T,1,1.0,1.5,0.8,0.02,0.02,0.6,1.0,5,0.9986673773987207,1.0,999.0,4,1,1.0,1.5,0.8,0.02,0.02,
4385.T,5,1.2,1.5,1.0,0.02,0.05,0.24324324324324326,0.2618181818181818,148,0.25683445019798967,0.423728813559322,0.5882352941176471,59,5,1.2,1.5,1.0,0.02,0.05,0.5875297880346169
4443.T,2,1.2,2.0,1.0,0.05,0.05,0.34415584415584416,0.31799999999999995,154,0.3145157778472769,0.30357142857142855,0.26842105263157895,56,2,1.2,2.0,1.0,0.05,0.05,0.26125959872461274
4446.T,3,1.2,2.0,1.0,0.05,0.05,0.36551724137931035,0.3573033707865168,145,0.34528362568016285,0.20833333333333334,0.15789473684210525,48,3,1.2,2.0,1.0,0.05,0.05,0.15772638313095816
4452.T,5,1.2,2.0,0.6,0.05,0.05,0.1949685534591195,0.15,159,0.14515756197520993,0.2037037037037037,0.15348837209302324,54,5,1.2,2.0,0.6,0.05,0.05,0.15332471662497793
4502.T,1,1.2,1.5,1.0,0.05,0.05,0.20454545454545456,0.20769230769230768,132,0.20546756015839177,0.28846153846153844,0.3333333333333333,52,1,1.2,1.5,1.0,0.05,0.05,0.32393534259205903
4503.T,5,1.2,2.0,0.6,0.05,0.05,0.271523178807947,0.22777777777777775,151,0.223397913561848,0.39344262295081966,0.41142857142857137,61,5,1.2,2.0,0.6,0.05,0.05,0.388774220041713
4506.T,3,1.2,1.5,1.0,0.02,0.02,0.27439024390243905,0.3025210084033613,164,0.30215817670351724,0.14285714285714285,0.13333333333333333,70,3,1.2,1.5,1.0,0.02,0.02,0.13317341862117982
4507.T,1,1.2,1.5,0.6,0.05,0.02,0.3,0.3428571428571428,160,0.34244593359731956,0.3275862068965517,0.38974358974358975,58,1,1.2,1.5,0.6,0.05,0.02,0.3892761467388333
4519.T,3,1.2,2.0,0.6,0.02,0.05,0.32941176470588235,0.2973451327433628,170,0.29442258184445524,0.2903225806451613,0.2571428571428571,62,3,1.2,2.0,0.6,0.02,0.05,0.24519283195812588
4528.T,5,1.2,1.5,1.0,0.05,0.05,0.23404255319148937,0.24444444444444446,141,0.244151267472163,0.23255813953488372,0.24242424242424243,43,5,1.2,1.5,1.0,0.05,0.05,0.24213348840214513
4543.T,5,1.2,1.5,0.6,0.02,0.05,0.2236024844720497,0.23039999999999997,161,0.23012366737739876,0.37254901960784315,0.47500000000000003,51,5,1.2,1.5,0.6,0.02,0.05,0.47443030383795315
4563.T,1,0.8,1.5,0.6,0.02,0.02,0.8571428571428571,999.0,7,3.195095948827291,1.0,999.0,5,1,0.8,1.5,0.6,0.02,0.02,
4564.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,4,,0.0,0.0,0,1,0.8,1.5,0.6,0.02,0.02,0.0
4568.T,3,1.2,2.0,0.6,0.05,0.05,0.2392638036809816,0.19024390243902436,163,0.18850846758070966,0.22413793103448276,0.18571428571428572,58,3,1.2,2.0,0.6,0.05,0.05,0.17314851837042963
4571.T,3,1.2,1.5,0.8,0.05,0.05,0.4090909090909091,0.576,44,0.5531818927341318,0.16176470588235295,0.1660377358490566,68,3,1.2,1.5,0.8,0.05,0.05,0.15420080050873453
4586.T,1,1.2,1.5,0.6,0.02,0.02,0.48717948717948717,0.76,39,0.759088486140725,0.2857142857142857,0.35555555555555557,14,1,1.2,1.5,0.6,0.02,0.02,0.3196162046908316
4591.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,3,,0.0,0.0,3,1,0.8,1.5,0.6,0.02,0.02,0.0
4592.T,3,1.2,2.0,0.8,0.02,0.02,0.3756906077348066,0.36428571428571427,181,0.36067696815079275,0.25757575757575757,0.21702127659574466,66,3,1.2,2.0,0.8,0.02,0.02,0.20794131327061013
4593.T,2,1.2,1.5,0.8,0.05,0.05,0.3223684210526316,0.39595959595959596,152,0.38012606868569776,0.1694915254237288,0.16326530612244897,59,2,1.2,1.5,0.8,0.05,0.05,0.1630694921891998
4594.T,1,0.8,1.5,0.8,0.02,0.02,1.0,999.0,13,,1.0,999.0,2,1,0.8,1.5,0.8,0.02,0.02,
4597.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,6,,1.0,999.0,2,1,0.8,1.5,0.6,0.02,0.02,
4612.T,1,1.2,1.5,0.8,0.02,0.05,0.17647058823529413,0.17391304347826086,85,0.1712229667986598,0.22727272727272727,0.24242424242424243,44,1,1.2,1.5,0.8,0.02,0.05,0.23501191521384673
4661.T,1,1.2,2.0,0.6,0.05,0.02,0.17901234567901234,0.1318181818181818,162,0.13068757459422248,0.3469387755102041,0.33999999999999997,49,1,1.2,2.0,0.6,0.05,0.02,0.31841013594562173
4680.T,1,1.2,1.5,0.8,0.05,0.02,0.3026315789473684,0.3538461538461538,76,0.3467534296174116,0.05084745762711865,0.04615384615384615,59,1,1.2,1.5,0.8,0.05,0.02,0.042805741699664945
4689.T,1,1.2,2.0,0.6,0.05,0.05,0.20754716981132076,0.15714285714285714,159,0.15697530511604882,0.43859649122807015,0.46875,57,1,1.2,2.0,0.6,0.05,0.05,0.468250199920032
4751.T,5,1.2,2.0,0.8,0.02,0.05,0.24324324324324326,0.19285714285714284,148,0.19265151082424173,0.2923076923076923,0.24782608695652175,65,5,1.2,2.0,0.8,0.02,0.05,0.24756184482728652
4755.T,3,1.2,2.0,1.0,0.05,0.05,0.44680851063829785,0.48461538461538456,141,0.4840986682250176,0.423728813559322,0.5,59,3,1.2,2.0,1.0,0.05,0.05,0.4407060705129712
4833.T,1,1.2,1.5,0.6,0.02,0.05,0.3783783783783784,0.5090909090909091,37,0.4863724853990916,0.25,0.26666666666666666,8,1,1.2,1.5,0.6,0.02,0.05,0.26634683724235964
4901.T,5,1.2,2.0,0.6,0.02,0.05,0.23595505617977527,0.18666666666666668,178,0.18509654961544794,0.4528301886792453,0.5142857142857142,53,5,1.2,2.0,0.6,0.02,0.05,0.49602228074287535
4902.T,5,1.2,2.0,1.0,0.02,0.02,0.35542168674698793,0.3339622641509434,166,0.33048836540150295,0.3076923076923077,0.2857142857142857,65,5,1.2,2.0,1.0,0.02,0.02,0.2663823359545071
4911.T,2,1.2,1.5,0.6,0.05,0.02,0.26851851851851855,0.29554140127388534,216,0.2933186688618392,0.2535211267605634,0.288,71,2,1.2,1.5,0.6,0.05,0.02,0.2713722492658004
4996.T,1,1.0,1.5,1.0,0.02,0.05,0.30434782608695654,0.3888888888888889,23,0.29127798507462693,0.4782608695652174,0.6111111111111112,23,1,1.0,1.5,1.0,0.02,0.05,0.6102967306325515
5016.T,3,1.2,1.5,1.0,0.02,0.05,0.23622047244094488,0.24742268041237114,127,0.24712593146198322,0.20967741935483872,0.21224489795918366,62,3,1.2,1.5,1.0,0.02,0.05,0.21199033984595972
5019.T,1,1.2,1.5,0.6,0.05,0.05,0.1386861313868613,0.1288135593220339,137,0.1286590654475805,0.375,0.4799999999999999,48,1,1.2,1.5,0.6,0.05,0.05,0.47942430703624733
5020.T,5,1.2,2.0,0.8,0.02,0.05,0.2840909090909091,0.23809523809523808,176,0.2378413713879528,0.39655172413793105,0.4058823529411764,58,5,1.2,2.0,0.8,0.02,0.05,0.3938653110184498
5076.T,3,1.2,1.5,0.6,0.05,0.05,0.2774566473988439,0.3072,173,0.3068315565031983,0.046875,0.039344262295081964,64,3,1.2,1.5,0.6,0.05,0.05,0.03929707434723339
5108.T,2,1.2,1.5,1.0,0.05,0.02,0.14917127071823205,0.14210526315789473,181,0.14009151828981253,0.29411764705882354,0.3404255319148936,68,2,1.2,1.5,1.0,0.05,0.02,0.3329335465529496
5110.T,3,1.2,1.5,0.8,0.02,0.02,0.16494845360824742,0.1580246913580247,194,0.1578351628102872,0.23333333333333334,0.24347826086956523,60,3,1.2,1.5,0.8,0.02,0.02,0.24318624269954578
5202.T,1,1.2,1.5,1.0,0.05,0.02,0.2682926829268293,0.29333333333333333,41,0.2929815209665957,0.10526315789473684,0.09696969696969697,38,1,1.2,1.5,1.0,0.05,0.02,0.09400476608553869
5301.T,1,1.2,1.5,0.6,0.05,0.05,0.17073170731707318,0.16470588235294117,123,0.16450834064969275,0.32786885245901637,0.4,61,1,1.2,1.5,0.6,0.05,0.05,0.38977585937906284
5401.T,5,1.2,1.5,0.6,0.05,0.05,0.18518518518518517,0.18181818181818182,162,0.18160011630160883,0.47368421052631576,0.72,38,5,1.2,1.5,0.6,0.05,0.05,0.719136460554371
5406.T,5,1.2,1.5,0.6,0.05,0.02,0.19186046511627908,0.19130434782608696,172,0.18970026537405474,0.27419354838709675,0.3090909090909091,62,5,1.2,1.5,0.6,0.05,0.02,0.3018597488746742
5411.T,1,1.2,1.5,0.6,0.02,0.02,0.16939890710382513,0.16315789473684209,183,0.16296220962854902,0.26229508196721313,0.2909090909090909,61,1,1.2,1.5,0.6,0.02,0.02,0.28410329305851695
5595.T,2,1.2,2.0,0.6,0.02,0.02,0.2918918918918919,0.24923076923076923,185,0.2470645329654398,0.1746031746031746,0.132,63,2,1.2,2.0,0.6,0.02,0.02,0.12678774643988558
5706.T,2,1.2,2.0,1.0,0.05,0.05,0.2929936305732484,0.2509090909090909,157,0.2483835294710944,0.13043478260869565,0.09310344827586206,69,2,1.2,2.0,1.0,0.05,0.05,0.08990403838464614
5711.T,3,1.2,2.0,0.8,0.05,0.02,0.22959183673469388,0.17880794701986755,196,0.17861729480393274,0.19402985074626866,0.1471698113207547,67,3,1.2,2.0,0.8,0.05,0.02,0.144290431975358
