winrate,pf,trades,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,PF_eff
0.0,0.0,0,7832.T,5,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,7911.T,5,1.2,1.5,0.6,0.05,0.02,0.0
0.0,0.0,0,7912.T,5,1.2,1.5,1.0,0.05,0.02,0.0
0.0,0.0,0,7936.T,5,1.2,2.5,0.8,0.02,0.02,0.0
0.0,0.0,0,7951.T,2,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,7974.T,2,1.2,2.5,1.0,0.02,0.02,0.0
0.0,0.0,0,8001.T,3,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,8002.T,5,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,8015.T,2,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,8031.T,5,1.2,2.5,1.0,0.05,0.02,0.0
0.0,0.0,0,8035.T,2,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,8053.T,3,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,8058.T,3,1.2,2.5,0.8,0.05,0.05,0.0
0.0,0.0,0,8105.T,5,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,8113.T,3,1.2,2.5,1.0,0.02,0.05,0.0
0.0,0.0,0,8136.T,5,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,8233.T,2,1.2,2.5,1.0,0.02,0.02,0.0
0.0,0.0,0,8267.T,5,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,8306.T,5,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,8308.T,1,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,8309.T,3,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,8316.T,5,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,8331.T,1,1.2,2.5,0.8,0.05,0.02,0.0
0.0,0.0,0,8359.T,1,1.2,1.5,0.6,0.05,0.02,0.0
0.0,0.0,0,8411.T,5,1.2,2.5,1.0,0.05,0.02,0.0
0.0,0.0,0,8473.T,3,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,8591.T,2,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,8601.T,1,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,8604.T,1,1.2,2.5,0.8,0.05,0.05,0.0
0.0,0.0,0,8630.T,5,1.2,2.5,0.8,0.02,0.05,0.0
0.0,0.0,0,8697.T,3,1.2,2.5,1.0,0.05,0.02,0.0
0.0,0.0,0,8725.T,1,1.2,2.5,0.8,0.05,0.02,0.0
0.0,0.0,0,8729.T,5,1.2,2.0,0.6,0.02,0.02,0.0
0.0,0.0,0,8750.T,1,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,8766.T,5,1.2,2.5,0.8,0.02,0.05,0.0
0.0,0.0,0,8795.T,3,1.2,2.5,0.8,0.02,0.02,0.0
0.0,0.0,0,8801.T,3,1.2,2.5,1.0,0.05,0.05,0.0
0.0,0.0,0,8802.T,1,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,8830.T,5,1.2,2.5,0.8,0.05,0.02,0.0
0.0,0.0,0,9020.T,5,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,9021.T,2,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,9022.T,3,1.2,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,9023.T,1,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,9024.T,5,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,9101.T,1,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,9104.T,5,1.2,2.5,1.0,0.02,0.05,0.0
0.0,0.0,0,9107.T,5,1.2,1.5,1.0,0.02,0.02,0.0
0.0,0.0,0,9143.T,1,1.2,1.5,1.0,0.05,0.05,0.0
0.0,0.0,0,9201.T,5,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,9202.T,2,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,9227.T,1,1.2,1.5,0.8,0.05,0.02,0.0
0.0,0.0,0,9240.T,3,1.2,1.5,1.0,0.05,0.05,0.0
0.0,0.0,0,9418.T,1,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,9432.T,5,1.2,2.5,1.0,0.05,0.02,0.0
0.0,0.0,0,9433.T,5,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,9434.T,5,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,9501.T,1,1.2,2.5,1.0,0.02,0.02,0.0
0.0,0.0,0,9502.T,3,1.2,2.5,1.0,0.05,0.02,0.0
0.0,0.0,0,9503.T,2,1.2,2.5,0.8,0.05,0.05,0.0
0.0,0.0,0,9504.T,3,1.2,2.5,1.0,0.05,0.05,0.0
0.0,0.0,0,9509.T,5,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,9513.T,5,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,9602.T,5,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,9697.T,3,1.2,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,9831.T,2,1.2,2.5,1.0,0.05,0.02,0.0
0.0,0.0,0,9843.T,5,1.2,2.5,1.0,0.02,0.05,0.0
0.0,0.0,0,9861.T,1,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,9962.T,3,1.2,2.0,0.6,0.05,0.05,0.0
0.0,0.0,0,9983.T,3,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,9984.T,5,1.2,2.5,0.6,0.02,0.05,0.0
