code,mode,signal_mode,session,ATR_n,TPk,SLk,J_th,forward_pf_eff,forward_exp_bp,ts,date,side,pnl_bp,bars,gap_bp,gap_bucket,market_ret_5m,market_bias,vol_spike,repeat_index,j_abs,j_range,sector_code,batch_folder,batch_kind,run_path,ts_exit,win
6857.T,refine,j-cross,AM15,20,2.0,5.0,1.3,8.727104795358919,44.05404555453031,2025-10-10 00:37:00+00:00,2025-10-10,SELL,49.44084790091862,8,-19.46607341490545,<80bp,7.863732768105258,neutral,0.9596541786743517,4,1.6380689103423844,7.414014289505476,68,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-10 00:45:00+00:00,True
6857.T,refine,j-cross,AM15,20,2.0,5.0,1.3,8.727104795358919,44.05404555453031,2025-10-10 00:40:00+00:00,2025-10-10,SELL,45.91413513045303,5,-19.46607341490545,<80bp,-13.64856149135618,neutral,1.0085448761928522,5,1.5655926920666097,7.414014289505476,68,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-10 00:45:00+00:00,True
6857.T,refine,j-cross,AM15,20,2.0,5.0,1.3,8.727104795358919,44.05404555453031,2025-10-15 00:17:00+00:00,2025-10-15,SELL,95.48482889799774,52,5.901445854234288,<80bp,13.249242858937029,neutral,0.0,1,1.3235708891607767,1.3235708891607767,68,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-15 01:09:00+00:00,True
6857.T,refine,j-cross,AM15,20,2.0,5.0,1.3,8.727104795358919,44.05404555453031,2025-10-15 00:19:00+00:00,2025-10-15,SELL,92.78341268242778,50,5.901445854234288,<80bp,-0.9163484095842112,neutral,0.7759237187127532,2,1.584377331832154,1.584377331832154,68,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-15 01:09:00+00:00,True
6857.T,refine,j-cross,AM15,20,2.0,5.0,1.3,8.727104795358919,44.05404555453031,2025-10-15 00:23:00+00:00,2025-10-15,SELL,89.26051522683517,46,5.901445854234288,<80bp,5.199583204724689,neutral,0.5937113469175185,3,1.3357280449305435,1.6547722154417357,68,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-15 01:09:00+00:00,True
6857.T,refine,j-cross,AM15,20,2.0,5.0,1.3,8.727104795358919,44.05404555453031,2025-10-15 00:28:00+00:00,2025-10-15,SELL,81.68172968913339,12,5.901445854234288,<80bp,12.741675673213493,neutral,0.6252972972972973,4,1.5856962416969884,1.6547722154417357,68,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-15 00:40:00+00:00,True
6857.T,refine,j-cross,AM15,20,2.0,5.0,1.3,8.727104795358919,44.05404555453031,2025-10-16 00:15:00+00:00,2025-10-16,SELL,42.076769427352126,9,-63.2183908045977,<80bp,8.243803028282759,neutral,0.0,1,1.9251445738876225,6.86336666745915,68,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-16 00:24:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-01 00:10:00+00:00,2025-10-01,BUY,25.06048841454706,31,-36.018957345971565,<80bp,0.0,neutral,0.0,1,1.1893413775766557,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-01 00:41:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-01 00:14:00+00:00,2025-10-01,BUY,9.460160109605244,2,-36.018957345971565,<80bp,0.0,neutral,0.0,2,1.1755418260272967,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-01 00:16:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-01 00:18:00+00:00,2025-10-01,BUY,28.73116921319624,15,-36.018957345971565,<80bp,0.0,neutral,0.0,3,1.492519890639879,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-01 00:33:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-01 00:28:00+00:00,2025-10-01,BUY,9.73354818538824,2,-36.018957345971565,<80bp,0.0,neutral,0.7427884615384616,4,1.2456430288461786,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-01 00:30:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-01 00:33:00+00:00,2025-10-01,SELL,18.912075051354964,46,-36.018957345971565,<80bp,0.0,neutral,0.899337251469301,1,1.1139355829864923,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-01 01:19:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-01 00:37:00+00:00,2025-10-01,SELL,8.975742140163593,36,-36.018957345971565,<80bp,0.0,neutral,0.3714042966379415,2,1.8078786480562483,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-01 01:13:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-01 00:40:00+00:00,2025-10-01,SELL,31.570183467632265,33,-36.018957345971565,<80bp,0.0,neutral,0.8496978851963746,3,1.3264592933947643,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-01 01:13:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-10 00:16:00+00:00,2025-10-10,SELL,42.15422821866956,7,-65.56825823806321,<80bp,-6.278688065627369,neutral,0.0,1,1.5337390711478291,56.576690211907405,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-10 00:23:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-10 00:35:00+00:00,2025-10-10,SELL,4.032542929393493,1,-65.56825823806321,<80bp,5.679358754346886,neutral,0.5725490196078431,2,1.221979458450057,56.576690211907405,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-10 00:36:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-15 00:31:00+00:00,2025-10-15,BUY,4.641237691449023,19,22.915564956812972,<80bp,2.92811179328778,neutral,0.4797200287150036,1,1.274048815506103,1.274048815506103,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-15 00:50:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-15 00:35:00+00:00,2025-10-15,BUY,3.655408524641112,2,22.915564956812972,<80bp,-15.479929929292924,down,0.4704344985298921,2,1.7878961123815922,1.9151808456444268,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-15 00:37:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-15 00:39:00+00:00,2025-10-15,BUY,4.3282632887800965,4,22.915564956812972,<80bp,-8.603338171382369,neutral,0.3633405639913232,3,3.75350037965065,3.75350037965065,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-15 00:43:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-15 00:44:00+00:00,2025-10-15,BUY,4.19955852138297,1,22.915564956812972,<80bp,5.303510368652731,neutral,0.5094108019639935,4,2.124477227813744,3.75350037965065,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-15 00:45:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-21 00:16:00+00:00,2025-10-21,SELL,8.393481123831307,12,9.572431397574984,<80bp,25.917344012313936,up,0.0,1,1.24646408839777,1.24646408839777,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-21 00:28:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-21 00:18:00+00:00,2025-10-21,SELL,19.594730538922597,3,9.572431397574984,<80bp,14.296021963480232,neutral,0.0,2,1.6194610778442893,1.6194610778442893,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-21 00:21:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-21 00:22:00+00:00,2025-10-21,SELL,5.470321559856432,2,9.572431397574984,<80bp,1.5207574332820606,neutral,0.5059225055209797,3,1.435655490865247,2.0194535519125565,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-21 00:24:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-21 00:33:00+00:00,2025-10-21,BUY,8.883023842133834,21,9.572431397574984,<80bp,-10.660979971750528,neutral,0.6455252325049551,1,1.4251562738222128,2.0194535519125565,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-21 00:54:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-21 00:36:00+00:00,2025-10-21,BUY,11.875559893579624,18,9.572431397574984,<80bp,-9.47031237632956,neutral,0.3596903930793747,2,1.2904014966182027,2.0194535519125565,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-21 00:54:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-21 00:42:00+00:00,2025-10-21,BUY,18.69718538300135,12,9.572431397574984,<80bp,9.148272107124544,neutral,0.9044117647058824,3,1.3323309893905844,2.0194535519125565,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-21 00:54:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-22 00:25:00+00:00,2025-10-22,SELL,4.616900647606471,2,-42.13938411669368,<80bp,2.4145087559857004,neutral,0.4754735308402136,1,3.024040796503201,15.836827328029903,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-22 00:27:00+00:00,True
8035.T,refine,j-cross,AM15,1,1.0,4.0,1.1,999.0,13.159651424731944,2025-10-22 00:28:00+00:00,2025-10-22,SELL,3.3668711742353423,2,-42.13938411669368,<80bp,19.21648865891301,up,0.329388119696293,2,2.167857674557065,15.836827328029903,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-cross,2025-10-22 00:30:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-01 00:19:00+00:00,2025-10-01,BUY,12.025740198781024,13,-36.018957345971565,<80bp,0.0,neutral,0.9806201550387597,1,2.51090439276486,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-01 00:32:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-01 00:20:00+00:00,2025-10-01,BUY,11.777324852285258,12,-36.018957345971565,<80bp,0.0,neutral,1.1475173902614535,2,2.423650755576891,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-01 00:32:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-01 00:22:00+00:00,2025-10-01,BUY,11.946143183345765,6,-36.018957345971565,<80bp,0.0,neutral,0.9339622641509432,3,4.181783223954062,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-01 00:28:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-01 00:23:00+00:00,2025-10-01,BUY,9.735706041350578,4,-36.018957345971565,<80bp,0.0,neutral,0.9512955386713424,4,5.771511137086781,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-01 00:27:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-01 00:24:00+00:00,2025-10-01,BUY,26.77559674431009,2,-36.018957345971565,<80bp,0.0,neutral,1.3243587411315263,5,2.6161863690355163,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-01 00:26:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-01 00:26:00+00:00,2025-10-01,BUY,18.047074106787356,1,-36.018957345971565,<80bp,0.0,neutral,0.5619915392124959,6,2.483804350546919,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-01 00:27:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-01 00:41:00+00:00,2025-10-01,SELL,13.689953296698878,29,-36.018957345971565,<80bp,0.0,neutral,0.6794888017208656,1,2.454447629202795,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-01 01:10:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-01 00:42:00+00:00,2025-10-01,SELL,8.412537596909004,28,-36.018957345971565,<80bp,0.0,neutral,0.3283660820255835,2,2.7255226109215074,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-01 01:10:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-01 00:44:00+00:00,2025-10-01,SELL,7.099596619811621,4,-36.018957345971565,<80bp,0.0,neutral,0.350067842605156,3,4.352843503528493,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-01 00:48:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-01 00:45:00+00:00,2025-10-01,SELL,6.042037396300875,3,-36.018957345971565,<80bp,0.0,neutral,0.3878771027387738,4,5.371569534381706,20.760333923602595,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-01 00:48:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-10 00:17:00+00:00,2025-10-10,SELL,22.10577074632876,2,-65.56825823806321,<80bp,-0.5761706937146283,neutral,0.0,1,3.0558365139949277,56.576690211907405,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-10 00:19:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-10 00:18:00+00:00,2025-10-10,SELL,14.460602445012416,1,-65.56825823806321,<80bp,-7.777253144224394,neutral,0.0,2,4.503187250996052,56.576690211907405,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-10 00:19:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-15 00:39:00+00:00,2025-10-15,BUY,2.807099267616076,4,22.915564956812972,<80bp,-8.603338171382369,neutral,0.3633405639913232,1,3.75350037965065,3.75350037965065,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-15 00:43:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-15 00:42:00+00:00,2025-10-15,BUY,2.3448570480626554,1,22.915564956812972,<80bp,-23.98953592987252,down,0.4665002879631407,2,3.404045261669089,3.75350037965065,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-15 00:43:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-21 00:43:00+00:00,2025-10-21,BUY,5.158735638852296,10,9.572431397574984,<80bp,15.636364380411385,up,0.5378151260504201,1,2.3863996586198484,2.3863996586198484,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-21 00:53:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-21 00:44:00+00:00,2025-10-21,BUY,-0.1096506230760123,9,9.572431397574984,<80bp,15.610368967278188,up,0.3252032520325203,2,3.747214821990746,3.747214821990746,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-21 00:53:00+00:00,False
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-22 00:25:00+00:00,2025-10-22,SELL,2.9279319791982097,2,-42.13938411669368,<80bp,2.4145087559857004,neutral,0.4754735308402136,1,3.024040796503201,15.836827328029903,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-22 00:27:00+00:00,True
8035.T,refine,j-only,AM15,1,1.0,5.0,2.25,1627.109778825572,9.905775024345594,2025-10-22 00:29:00+00:00,2025-10-22,SELL,3.05689389964588,1,-42.13938411669368,<80bp,4.058895734511125,neutral,0.4395170142700329,2,3.1143066227588863,15.836827328029903,80,NIGHTLY_20251104_partial,nightly,NIGHTLY_20251104_partial\RUN_refine_AM0945_j-only,2025-10-22 00:30:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-01 00:18:00+00:00,2025-10-01,BUY,67.98763273669245,18,-33.97893306150187,<80bp,0.0,neutral,0.0,1,2.089380581834601,16.04859678531659,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-01 00:36:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-01 00:21:00+00:00,2025-10-01,BUY,73.99753125221628,22,-33.97893306150187,<80bp,0.0,neutral,0.8464519976147883,2,1.5046114617764017,16.04859678531659,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-01 00:43:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-03 00:09:00+00:00,2025-10-03,BUY,57.32973247822689,1,0.0,<80bp,0.0,neutral,0.0,1,2.2004572945474545,11.18532194044512,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-03 00:10:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-03 00:17:00+00:00,2025-10-03,SELL,-47.86624839061175,3,0.0,<80bp,0.0,neutral,0.0,1,1.751437031665663,11.18532194044512,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-03 00:20:00+00:00,False
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-09 00:09:00+00:00,2025-10-09,BUY,75.5363085227738,3,-27.75464890369137,<80bp,0.0,neutral,0.0,1,1.607095580839505,8.992091943386715,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-09 00:12:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-09 00:17:00+00:00,2025-10-09,SELL,-58.67462105909678,3,-27.75464890369137,<80bp,0.0,neutral,0.0,1,1.805840373157464,8.992091943386715,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-09 00:20:00+00:00,False
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-09 00:28:00+00:00,2025-10-09,SELL,112.06934496727874,37,-27.75464890369137,<80bp,0.0,neutral,0.6647588765235825,2,1.5154495212914545,8.992091943386715,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-09 01:05:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-10 00:25:00+00:00,2025-10-10,SELL,78.7781920698903,24,-19.46607341490545,<80bp,0.0,neutral,1.3219508573973722,1,1.6850388971616856,8.992091943386715,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-10 00:49:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-10 00:28:00+00:00,2025-10-10,SELL,78.37924685481688,20,-19.46607341490545,<80bp,0.0,neutral,1.3088865096359743,2,1.6402973395049252,8.992091943386715,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-10 00:48:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-10 00:30:00+00:00,2025-10-10,SELL,82.76028074240762,19,-19.46607341490545,<80bp,0.0,neutral,0.9983660130718954,3,1.5614714912293566,8.992091943386715,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-10 00:49:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-15 00:19:00+00:00,2025-10-15,SELL,123.1632613179192,51,5.901445854234288,<80bp,-0.9163484095842112,neutral,0.7759237187127532,1,1.816246749430125,1.816246749430125,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-15 01:10:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-15 00:24:00+00:00,2025-10-15,SELL,126.00534700950234,45,5.901445854234288,<80bp,11.128107553035615,neutral,0.940504994106334,2,1.7742026452497677,1.8837607721410448,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-15 01:09:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-15 00:28:00+00:00,2025-10-15,SELL,105.496866768666,41,5.901445854234288,<80bp,12.741675673213493,neutral,0.6252972972972973,3,1.8744783826443987,1.8837607721410448,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-15 01:09:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-16 00:15:00+00:00,2025-10-16,SELL,76.95096146958443,22,-63.2183908045977,<80bp,8.243803028282759,neutral,0.0,1,1.637161587250067,6.973581566803869,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-16 00:37:00+00:00,True
6857.T,refine,j-cross,AM15,10,3.0,1.5,1.5,10.699632385181214,68.89381784398377,2025-10-16 00:17:00+00:00,2025-10-16,SELL,81.49343091949017,20,-63.2183908045977,<80bp,12.355894338391682,neutral,0.0,2,1.5255654174458593,6.973581566803869,68,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-cross,2025-10-16 00:37:00+00:00,True
8035.T,refine,j-only,AM15,3,1.9,3.0,1.65,999.0,44.29285676794182,2025-10-01 00:18:00+00:00,2025-10-01,BUY,45.44249994660175,15,-36.018957345971565,<80bp,0.0,neutral,0.0,1,1.8730876239837688,11.917195465602155,80,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:33:00+00:00,True
8035.T,refine,j-only,AM15,3,1.9,3.0,1.65,999.0,44.29285676794182,2025-10-01 00:19:00+00:00,2025-10-01,BUY,40.32471818755781,14,-36.018957345971565,<80bp,0.0,neutral,0.9806201550387597,2,1.947160058298019,11.917195465602155,80,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:33:00+00:00,True
8035.T,refine,j-only,AM15,3,1.9,3.0,1.65,999.0,44.29285676794182,2025-10-01 00:20:00+00:00,2025-10-01,BUY,37.0077793349061,13,-36.018957345971565,<80bp,0.0,neutral,1.1475173902614535,3,2.031535533712219,11.917195465602155,80,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:33:00+00:00,True
8035.T,refine,j-only,AM15,3,1.9,3.0,1.65,999.0,44.29285676794182,2025-10-01 00:21:00+00:00,2025-10-01,BUY,50.30105238927346,11,-36.018957345971565,<80bp,0.0,neutral,1.6694786934890762,4,2.426540331087139,11.917195465602155,80,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:32:00+00:00,True
8035.T,refine,j-only,AM15,3,1.9,3.0,1.65,999.0,44.29285676794182,2025-10-01 00:22:00+00:00,2025-10-01,BUY,42.06475888932784,10,-36.018957345971565,<80bp,0.0,neutral,0.9339622641509432,5,2.647615964139495,11.917195465602155,80,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:32:00+00:00,True
8035.T,refine,j-only,AM15,3,1.9,3.0,1.65,999.0,44.29285676794182,2025-10-01 00:23:00+00:00,2025-10-01,BUY,35.364796827557555,7,-36.018957345971565,<80bp,0.0,neutral,0.9512955386713424,6,3.3221327038272097,11.917195465602155,80,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:30:00+00:00,True
8035.T,refine,j-only,AM15,3,1.9,3.0,1.65,999.0,44.29285676794182,2025-10-01 00:24:00+00:00,2025-10-01,BUY,45.36229435463799,4,-36.018957345971565,<80bp,0.0,neutral,1.3243587411315263,7,3.525346044661217,11.917195465602155,80,NIGHTLY_20251105,nightly,NIGHTLY_20251105\RUN_refine_AM0930_j-only,2025-10-01 00:28:00+00:00,True
